Date,Actual,Forecast
3467,14500.0,9330.53906402603
3468,12000.0,9330.53906402603
3469,16000.0,9330.53906402603
3470,9500.0,9330.53906402603
3471,5500.0,9330.53906402603
3472,7500.0,9330.53906402603
3473,2500.0,9330.53906402603
3474,11500.0,9330.53906402603
3475,6000.0,9330.53906402603
3476,9500.0,9330.53906402603
3477,8500.0,9330.53906402603
3478,5500.0,9330.53906402603
3479,8500.0,9330.53906402603
3480,12500.0,9330.53906402603
3481,9500.0,9330.53906402603
3482,5500.0,9330.53906402603
3483,5500.0,9330.53906402603
3484,5500.0,9330.53906402603
3485,5500.0,9330.53906402603
3486,5500.0,9330.53906402603
3487,5500.0,9330.53906402603
3488,5500.0,9330.53906402603
3489,11000.0,9330.53906402603
3490,12000.0,9330.53906402603
3491,13500.0,9330.53906402603
3492,9500.0,9330.53906402603
3493,5500.0,9330.53906402603
3494,5500.0,9330.53906402603
3495,9500.0,9330.53906402603
3496,13500.0,9330.53906402603
3497,8500.0,9330.53906402603
3498,10000.0,9330.53906402603
3499,14500.0,9330.53906402603
3500,21500.0,9330.53906402603
3501,5500.0,9330.53906402603
3502,13000.0,9330.53906402603
3503,13500.0,9330.53906402603
3504,5500.0,9330.53906402603
3505,12500.0,9330.53906402603
3506,11000.0,9330.53906402603
3507,5500.0,9330.53906402603
3508,9500.0,9330.53906402603
3509,8000.0,9330.53906402603
3510,8500.0,9330.53906402603
3511,10500.0,9330.53906402603
3512,11000.0,9330.53906402603
3513,8500.0,9330.53906402603
3514,16500.0,9330.53906402603
3515,12500.0,9330.53906402603
3516,13500.0,9330.53906402603
3517,13500.0,9330.53906402603
3518,12000.0,9330.53906402603
3519,10500.0,9330.53906402603
3520,9500.0,9330.53906402603
3521,9500.0,9330.53906402603
3522,6500.0,9330.53906402603
3523,5500.0,9330.53906402603
3524,8000.0,9330.53906402603
3525,13500.0,9330.53906402603
3526,13500.0,9330.53906402603
3527,12500.0,9330.53906402603
3528,12500.0,9330.53906402603
3529,13500.0,9330.53906402603
3530,16500.0,9330.53906402603
3531,21000.0,9330.53906402603
3532,21500.0,9330.53906402603
3533,10000.0,9330.53906402603
3534,9500.0,9330.53906402603
3535,9500.0,9330.53906402603
3536,9500.0,9330.53906402603
3537,9500.0,9330.53906402603
3538,13500.0,9330.53906402603
3539,7500.0,9330.53906402603
3540,5500.0,9330.53906402603
3541,5500.0,9330.53906402603
3542,5500.0,9330.53906402603
3543,5500.0,9330.53906402603
3544,11000.0,9330.53906402603
3545,11000.0,9330.53906402603
3546,12000.0,9330.53906402603
3547,12000.0,9330.53906402603
3548,12500.0,9330.53906402603
3549,8000.0,9330.53906402603
3550,13500.0,9330.53906402603
3551,17500.0,9330.53906402603
3552,12000.0,9330.53906402603
3553,11000.0,9330.53906402603
3554,8500.0,9330.53906402603
3555,8500.0,9330.53906402603
3556,14500.0,9330.53906402603
3557,7500.0,9330.53906402603
3558,16000.0,9330.53906402603
3559,14500.0,9330.53906402603
3560,9500.0,9330.53906402603
3561,9500.0,9330.53906402603
3562,8000.0,9330.53906402603
3563,9500.0,9330.53906402603
3564,9800.0,9330.53906402603
3565,9800.0,9330.53906402603
3566,5500.0,9330.53906402603
3567,21500.0,9330.53906402603
3568,14500.0,9330.53906402603
3569,8500.0,9330.53906402603
3570,10000.0,9330.53906402603
3571,20500.0,9330.53906402603
3572,9500.0,9330.53906402603
3573,12000.0,9330.53906402603
3574,10500.0,9330.53906402603
3575,13500.0,9330.53906402603
3576,13500.0,9330.53906402603
3577,11500.0,9330.53906402603
3578,9500.0,9330.53906402603
3579,15000.0,9330.53906402603
3580,12500.0,9330.53906402603
3581,20500.0,9330.53906402603
3582,5500.0,9330.53906402603
3583,13500.0,9330.53906402603
3584,13000.0,9330.53906402603
3585,5500.0,9330.53906402603
3586,5500.0,9330.53906402603
3587,11500.0,9330.53906402603
3588,12000.0,9330.53906402603
3589,11500.0,9330.53906402603
3590,5500.0,9330.53906402603
3591,6000.0,9330.53906402603
3592,8500.0,9330.53906402603
3593,5500.0,9330.53906402603
3594,5500.0,9330.53906402603
3595,9500.0,9330.53906402603
3596,5500.0,9330.53906402603
3597,7500.0,9330.53906402603
3598,5500.0,9330.53906402603
3599,5500.0,9330.53906402603
3600,5500.0,9330.53906402603
3601,5500.0,9330.53906402603
3602,9500.0,9330.53906402603
3603,21500.0,9330.53906402603
3604,13500.0,9330.53906402603
3605,13500.0,9330.53906402603
3606,5500.0,9330.53906402603
3607,18000.0,9330.53906402603
3608,8500.0,9330.53906402603
3609,11000.0,9330.53906402603
3610,12000.0,9330.53906402603
3611,6500.0,9330.53906402603
3612,21000.0,9330.53906402603
3613,16500.0,9330.53906402603
3614,9500.0,9330.53906402603
3615,2500.0,9330.53906402603
3616,7500.0,9330.53906402603
3617,7000.0,9330.53906402603
3618,7500.0,9330.53906402603
3619,13500.0,9330.53906402603
3620,9500.0,9330.53906402603
3621,13000.0,9330.53906402603
3622,13000.0,9330.53906402603
3623,5500.0,9330.53906402603
3624,8000.0,9330.53906402603
3625,5500.0,9330.53906402603
3626,16500.0,9330.53906402603
3627,9800.0,9330.53906402603
3628,16500.0,9330.53906402603
3629,10500.0,9330.53906402603
3630,8000.0,9330.53906402603
3631,12800.0,9330.53906402603
3632,5500.0,9330.53906402603
3633,5500.0,9330.53906402603
3634,11000.0,9330.53906402603
3635,10500.0,9330.53906402603
3636,7500.0,9330.53906402603
3637,12500.0,9330.53906402603
3638,10500.0,9330.53906402603
3639,9500.0,9330.53906402603
3640,12500.0,9330.53906402603
3641,12000.0,9330.53906402603
3642,9500.0,9330.53906402603
3643,12500.0,9330.53906402603
3644,5500.0,9330.53906402603
3645,11000.0,9330.53906402603
3646,11000.0,9330.53906402603
3647,9500.0,9330.53906402603
3648,5500.0,9330.53906402603
3649,5500.0,9330.53906402603
3650,11000.0,9330.53906402603
3651,9500.0,9330.53906402603
3652,12000.0,9330.53906402603
3653,8000.0,9330.53906402603
3654,13500.0,9330.53906402603
3655,13500.0,9330.53906402603
3656,5500.0,9330.53906402603
3657,13500.0,9330.53906402603
3658,21000.0,9330.53906402603
3659,13000.0,9330.53906402603
3660,14500.0,9330.53906402603
3661,14500.0,9330.53906402603
3662,3500.0,9330.53906402603
3663,10000.0,9330.53906402603
3664,21500.0,9330.53906402603
3665,14500.0,9330.53906402603
3666,21500.0,9330.53906402603
3667,16000.0,9330.53906402603
3668,11000.0,9330.53906402603
3669,7500.0,9330.53906402603
3670,5000.0,9330.53906402603
3671,10500.0,9330.53906402603
3672,9500.0,9330.53906402603
3673,8500.0,9330.53906402603
3674,9500.0,9330.53906402603
3675,10500.0,9330.53906402603
3676,9500.0,9330.53906402603
3677,8000.0,9330.53906402603
3678,7500.0,9330.53906402603
3679,17500.0,9330.53906402603
3680,5000.0,9330.53906402603
3681,9500.0,9330.53906402603
3682,5500.0,9330.53906402603
3683,9500.0,9330.53906402603
3684,8800.0,9330.53906402603
3685,12500.0,9330.53906402603
3686,9800.0,9330.53906402603
3687,9800.0,9330.53906402603
3688,14500.0,9330.53906402603
3689,13000.0,9330.53906402603
3690,11000.0,9330.53906402603
3691,17500.0,9330.53906402603
3692,13500.0,9330.53906402603
3693,17500.0,9330.53906402603
3694,10500.0,9330.53906402603
3695,14500.0,9330.53906402603
3696,10500.0,9330.53906402603
3697,13000.0,9330.53906402603
3698,13500.0,9330.53906402603
3699,13500.0,9330.53906402603
3700,16000.0,9330.53906402603
3701,13500.0,9330.53906402603
3702,12500.0,9330.53906402603
3703,14500.0,9330.53906402603
3704,14500.0,9330.53906402603
3705,14500.0,9330.53906402603
3706,14500.0,9330.53906402603
3707,12000.0,9330.53906402603
3708,14500.0,9330.53906402603
3709,14500.0,9330.53906402603
3710,7500.0,9330.53906402603
3711,14500.0,9330.53906402603
3712,13500.0,9330.53906402603
3713,8300.0,9330.53906402603
3714,11000.0,9330.53906402603
3715,9500.0,9330.53906402603
3716,4500.0,9330.53906402603
3717,12000.0,9330.53906402603
3718,10000.0,9330.53906402603
3719,12000.0,9330.53906402603
3720,3500.0,9330.53906402603
3721,1800.0,9330.53906402603
3722,1800.0,9330.53906402603
3723,1800.0,9330.53906402603
3724,3500.0,9330.53906402603
3725,10500.0,9330.53906402603
3726,8000.0,9330.53906402603
3727,9500.0,9330.53906402603
3728,18000.0,9330.53906402603
3729,16500.0,9330.53906402603
3730,12000.0,9330.53906402603
3731,8000.0,9330.53906402603
3732,13500.0,9330.53906402603
3733,7500.0,9330.53906402603
3734,9500.0,9330.53906402603
3735,16500.0,9330.53906402603
3736,7500.0,9330.53906402603
3737,8000.0,9330.53906402603
3738,12000.0,9330.53906402603
3739,11000.0,9330.53906402603
3740,5500.0,9330.53906402603
3741,5500.0,9330.53906402603
3742,9500.0,9330.53906402603
3743,9500.0,9330.53906402603
3744,9000.0,9330.53906402603
3745,3500.0,9330.53906402603
3746,16000.0,9330.53906402603
3747,13000.0,9330.53906402603
3748,19500.0,9330.53906402603
3749,15000.0,9330.53906402603
3750,9500.0,9330.53906402603
3751,12000.0,9330.53906402603
3752,10500.0,9330.53906402603
3753,5000.0,9330.53906402603
3754,12000.0,9330.53906402603
3755,9500.0,9330.53906402603
3756,13000.0,9330.53906402603
3757,8500.0,9330.53906402603
3758,8500.0,9330.53906402603
3759,11000.0,9330.53906402603
3760,11500.0,9330.53906402603
3761,4500.0,9330.53906402603
3762,5500.0,9330.53906402603
3763,13500.0,9330.53906402603
3764,9500.0,9330.53906402603
3765,9500.0,9330.53906402603
3766,9800.0,9330.53906402603
3767,12000.0,9330.53906402603
3768,11000.0,9330.53906402603
3769,12500.0,9330.53906402603
3770,12000.0,9330.53906402603
3771,11000.0,9330.53906402603
3772,11000.0,9330.53906402603
3773,8000.0,9330.53906402603
3774,14500.0,9330.53906402603
3775,10500.0,9330.53906402603
3776,16500.0,9330.53906402603
3777,13000.0,9330.53906402603
3778,8500.0,9330.53906402603
3779,5500.0,9330.53906402603
3780,5500.0,9330.53906402603
3781,7500.0,9330.53906402603
3782,6500.0,9330.53906402603
3783,9500.0,9330.53906402603
3784,9500.0,9330.53906402603
3785,10500.0,9330.53906402603
3786,10500.0,9330.53906402603
3787,11000.0,9330.53906402603
3788,3500.0,9330.53906402603
3789,8500.0,9330.53906402603
3790,14500.0,9330.53906402603
3791,21500.0,9330.53906402603
3792,12000.0,9330.53906402603
3793,1800.0,9330.53906402603
3794,1800.0,9330.53906402603
3795,12000.0,9330.53906402603
3796,13000.0,9330.53906402603
3797,9500.0,9330.53906402603
3798,9500.0,9330.53906402603
3799,13500.0,9330.53906402603
3800,16000.0,9330.53906402603
3801,14500.0,9330.53906402603
3802,5500.0,9330.53906402603
3803,9500.0,9330.53906402603
3804,12000.0,9330.53906402603
3805,21500.0,9330.53906402603
3806,13000.0,9330.53906402603
3807,12000.0,9330.53906402603
3808,9500.0,9330.53906402603
3809,13000.0,9330.53906402603
3810,13000.0,9330.53906402603
3811,9500.0,9330.53906402603
3812,7000.0,9330.53906402603
3813,5500.0,9330.53906402603
3814,5500.0,9330.53906402603
3815,5500.0,9330.53906402603
3816,5500.0,9330.53906402603
3817,11500.0,9330.53906402603
3818,12000.0,9330.53906402603
3819,5500.0,9330.53906402603
3820,1500.0,9330.53906402603
3821,1500.0,9330.53906402603
3822,1500.0,9330.53906402603
3823,1500.0,9330.53906402603
3824,1500.0,9330.53906402603
3825,1500.0,9330.53906402603
3826,9500.0,9330.53906402603
3827,8500.0,9330.53906402603
3828,1950.0,9330.53906402603
3829,13500.0,9330.53906402603
3830,14500.0,9330.53906402603
3831,16000.0,9330.53906402603
3832,10500.0,9330.53906402603
3833,10000.0,9330.53906402603
3834,13500.0,9330.53906402603
3835,1800.0,9330.53906402603
3836,9500.0,9330.53906402603
3837,6500.0,9330.53906402603
3838,13000.0,9330.53906402603
3839,30500.0,9330.53906402603
3840,13000.0,9330.53906402603
3841,13500.0,9330.53906402603
3842,5500.0,9330.53906402603
3843,16500.0,9330.53906402603
3844,16500.0,9330.53906402603
3845,17500.0,9330.53906402603
3846,18000.0,9330.53906402603
3847,13500.0,9330.53906402603
3848,9800.0,9330.53906402603
3849,9500.0,9330.53906402603
3850,17500.0,9330.53906402603
3851,14500.0,9330.53906402603
3852,25000.0,9330.53906402603
3853,6500.0,9330.53906402603
3854,17500.0,9330.53906402603
3855,6500.0,9330.53906402603
3856,8800.0,9330.53906402603
3857,7500.0,9330.53906402603
3858,9500.0,9330.53906402603
3859,9500.0,9330.53906402603
3860,6500.0,9330.53906402603
3861,8500.0,9330.53906402603
3862,3500.0,9330.53906402603
3863,9500.0,9330.53906402603
3864,9500.0,9330.53906402603
3865,14500.0,9330.53906402603
3866,12000.0,9330.53906402603
3867,10500.0,9330.53906402603
3868,9500.0,9330.53906402603
3869,4500.0,9330.53906402603
3870,8500.0,9330.53906402603
3871,6500.0,9330.53906402603
3872,3500.0,9330.53906402603
3873,30000.0,9330.53906402603
3874,3500.0,9330.53906402603
3875,13500.0,9330.53906402603
3876,6000.0,9330.53906402603
3877,9500.0,9330.53906402603
3878,11000.0,9330.53906402603
3879,11000.0,9330.53906402603
3880,9500.0,9330.53906402603
3881,9500.0,9330.53906402603
3882,7000.0,9330.53906402603
3883,6000.0,9330.53906402603
3884,9500.0,9330.53906402603
3885,16500.0,9330.53906402603
3886,12000.0,9330.53906402603
3887,13000.0,9330.53906402603
3888,12500.0,9330.53906402603
3889,11000.0,9330.53906402603
3890,10800.0,9330.53906402603
3891,12000.0,9330.53906402603
3892,13500.0,9330.53906402603
3893,12000.0,9330.53906402603
3894,14500.0,9330.53906402603
3895,17500.0,9330.53906402603
3896,17500.0,9330.53906402603
3897,9500.0,9330.53906402603
3898,10500.0,9330.53906402603
3899,12500.0,9330.53906402603
3900,9500.0,9330.53906402603
3901,11500.0,9330.53906402603
3902,13500.0,9330.53906402603
3903,12000.0,9330.53906402603
3904,12500.0,9330.53906402603
3905,9500.0,9330.53906402603
3906,10500.0,9330.53906402603
3907,13500.0,9330.53906402603
3908,9500.0,9330.53906402603
3909,16500.0,9330.53906402603
3910,13000.0,9330.53906402603
3911,13000.0,9330.53906402603
3912,13000.0,9330.53906402603
3913,5500.0,9330.53906402603
3914,12800.0,9330.53906402603
3915,21500.0,9330.53906402603
3916,13000.0,9330.53906402603
3917,12800.0,9330.53906402603
3918,13800.0,9330.53906402603
3919,1800.0,9330.53906402603
3920,1800.0,9330.53906402603
3921,6000.0,9330.53906402603
3922,13800.0,9330.53906402603
3923,3500.0,9330.53906402603
3924,12800.0,9330.53906402603
3925,21500.0,9330.53906402603
3926,5500.0,9330.53906402603
3927,5500.0,9330.53906402603
3928,12000.0,9330.53906402603
3929,12000.0,9330.53906402603
3930,13500.0,9330.53906402603
3931,5500.0,9330.53906402603
3932,13800.0,9330.53906402603
3933,14000.0,9330.53906402603
3934,14500.0,9330.53906402603
3935,12500.0,9330.53906402603
3936,21500.0,9330.53906402603
3937,13000.0,9330.53906402603
3938,21500.0,9330.53906402603
3939,8500.0,9330.53906402603
3940,1800.0,9330.53906402603
3941,1800.0,9330.53906402603
3942,1800.0,9330.53906402603
3943,1800.0,9330.53906402603
3944,6500.0,9330.53906402603
3945,13800.0,9330.53906402603
3946,3500.0,9330.53906402603
3947,14500.0,9330.53906402603
3948,5500.0,9330.53906402603
3949,3500.0,9330.53906402603
3950,3500.0,9330.53906402603
3951,3500.0,9330.53906402603
3952,17500.0,9330.53906402603
3953,28500.0,9330.53906402603
3954,9800.0,9330.53906402603
3955,9800.0,9330.53906402603
3956,17500.0,9330.53906402603
3957,12000.0,9330.53906402603
3958,5000.0,9330.53906402603
3959,8500.0,9330.53906402603
3960,9500.0,9330.53906402603
3961,6500.0,9330.53906402603
3962,3500.0,9330.53906402603
3963,17000.0,9330.53906402603
3964,13800.0,9330.53906402603
3965,9500.0,9330.53906402603
3966,12500.0,9330.53906402603
3967,5500.0,9330.53906402603
3968,9800.0,9330.53906402603
3969,9800.0,9330.53906402603
3970,14000.0,9330.53906402603
3971,8500.0,9330.53906402603
3972,10200.0,9330.53906402603
3973,10500.0,9330.53906402603
3974,15000.0,9330.53906402603
3975,14500.0,9330.53906402603
3976,13000.0,9330.53906402603
3977,8800.0,9330.53906402603
3978,6000.0,9330.53906402603
3979,14500.0,9330.53906402603
3980,14500.0,9330.53906402603
3981,14500.0,9330.53906402603
3982,8800.0,9330.53906402603
3983,8500.0,9330.53906402603
3984,1800.0,9330.53906402603
3985,1800.0,9330.53906402603
3986,1800.0,9330.53906402603
3987,12500.0,9330.53906402603
3988,8500.0,9330.53906402603
3989,13800.0,9330.53906402603
3990,16500.0,9330.53906402603
3991,14000.0,9330.53906402603
3992,17500.0,9330.53906402603
3993,13800.0,9330.53906402603
3994,17000.0,9330.53906402603
3995,16500.0,9330.53906402603
3996,13500.0,9330.53906402603
3997,10500.0,9330.53906402603
3998,14500.0,9330.53906402603
3999,8500.0,9330.53906402603
4000,8500.0,9330.53906402603
4001,10000.0,9330.53906402603
4002,11000.0,9330.53906402603
4003,9800.0,9330.53906402603
4004,11500.0,9330.53906402603
4005,9800.0,9330.53906402603
4006,6000.0,9330.53906402603
4007,13500.0,9330.53906402603
4008,3000.0,9330.53906402603
4009,9500.0,9330.53906402603
4010,12800.0,9330.53906402603
4011,12500.0,9330.53906402603
4012,15000.0,9330.53906402603
4013,10500.0,9330.53906402603
4014,8500.0,9330.53906402603
4015,3500.0,9330.53906402603
4016,3500.0,9330.53906402603
4017,6500.0,9330.53906402603
4018,9800.0,9330.53906402603
4019,17000.0,9330.53906402603
4020,14500.0,9330.53906402603
4021,8000.0,9330.53906402603
4022,6000.0,9330.53906402603
4023,6000.0,9330.53906402603
4024,10200.0,9330.53906402603
4025,9800.0,9330.53906402603
4026,9800.0,9330.53906402603
4027,9800.0,9330.53906402603
4028,9500.0,9330.53906402603
4029,25500.0,9330.53906402603
4030,17000.0,9330.53906402603
4031,21500.0,9330.53906402603
4032,14000.0,9330.53906402603
4033,12500.0,9330.53906402603
4034,17000.0,9330.53906402603
4035,9800.0,9330.53906402603
4036,3500.0,9330.53906402603
4037,5500.0,9330.53906402603
4038,13800.0,9330.53906402603
4039,8500.0,9330.53906402603
4040,5500.0,9330.53906402603
4041,12500.0,9330.53906402603
4042,10500.0,9330.53906402603
4043,8500.0,9330.53906402603
4044,21500.0,9330.53906402603
4045,8800.0,9330.53906402603
4046,8800.0,9330.53906402603
4047,8800.0,9330.53906402603
4048,8800.0,9330.53906402603
4049,13500.0,9330.53906402603
4050,12500.0,9330.53906402603
4051,21000.0,9330.53906402603
4052,16500.0,9330.53906402603
4053,16500.0,9330.53906402603
